RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,AverageSpeed,AverageTripDuration,OperatingCostPerPassenger,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
21056,56,2,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,4,2.9,112.58,7.1,32,מעל שנה וחצי,,,,,,4,24,138.4,801.5,33.4,,,,,46.1,0,,,,,27.4,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21057,57,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,כרמיאל,טמרה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,30.9,2286.38,0.1,40,מעל שנה וחצי,,,,,,13,74,28,152.8,2.1,,,0.3,1.2,4.8,1.6,2.1,,,0,2.4,2.3,0.3,,,,,,,,0.4,ימי חול - 12:00-14:59,2023,1
21057,57,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,טמרה,כרמיאל,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,30.8,2157.26,0.1,40,מעל שנה וחצי,1,,,,,12,70,33.3,179.4,2.6,,0.4,3.9,2.1,3.8,1.8,,,,1.5,1.3,1.2,,,,,,,,1.1,1.3,ימי חול - 06:00-08:59,2023,1
21058,58,1,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,אל רום,קרית שמונה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,43.2,2750.37,0.1,47,מעל שנה וחצי,,,,,,10,54,55.7,304.4,5.6,,2.8,4.3,7.2,6.8,6.1,,,,2.9,11.1,,,,,,,,,9,,שישי - 09:00-11:59,2023,1
21058,58,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,קרית שמונה,אל רום,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,43.4,2567.73,0.2,45,מעל שנה וחצי,,,,,,10,54,76.4,402.3,7.4,,,,8.9,14.6,6.6,4.1,,,,4.8,8.9,,,,,,,,,1.9,ימי חול - 12:00-14:59,2023,1
21059,59,1,קווים,אונו-אלעד,גוש דן,תל אביב יפו,אור יהודה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.9,2632.66,1.6,41,מעל שנה וחצי,,,,,,28,156,777.3,4178.8,26.8,,,21.5,16.4,44.7,29,23.1,,,9.5,16.6,29,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21059,59,2,קווים,אונו-אלעד,גוש דן,אור יהודה,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.7,3014.64,1.7,43,מעל שנה וחצי,,,,,,32,180,927.9,5018,27.9,,14.6,44,27.2,37,23,17,,0,23.3,18.7,17.2,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21060,60,1,תנופה,שומרון,מרכז,אלון מורה,אריאל,בינעירוני,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,62.6,3566.32,0.1,34,לפני 9 חודשים,,,,,,10,57,61.1,337.7,5.9,,1.4,9.1,6.6,15.8,8.2,2.9,,2.8,8,1.9,5.4,,,,,,,,,6.8,ימי חול - 12:00-14:59,2023,1
21060,60,2,תנופה,שומרון,מרכז,אריאל,אלון מורה,בינעירוני,מאסף,סדיר,בינעירוני ממוגן ירי,אוטובוס,1,63.7,3377.43,0.1,44,לפני 9 חודשים,,,,,,9,53,52.3,296.4,5.6,,,1.4,8.2,13.6,4.2,6.4,,,2.1,5.3,9.8,,,,,,,,,1.8,ימי חול - 12:00-14:59,2023,1
21064,64,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,טבריה,אניעם,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,101.9,509.44,0.1,35,מעל שנה וחצי,,,,,,1,5,14.6,73,14.6,,,,,,14.4,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,1
21069,69,1,דן בדרום,צפון הנגב,הדרום,קרית גת,איתן,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,16.2,533.78,0.2,20,מעל שנה וחצי,13,"נועם, אבן שמואל, שלווה, איתן",,,,6,33,24.8,126.7,3.8,,,1.6,,11.7,1.9,3.8,,,0.4,1.9,,,,,,,,,,0.4,ימי חול - 12:00-14:59,2023,1
21069,69,2,דן בדרום,צפון הנגב,הדרום,איתן,קרית גת,אזורי,מאסף,סדיר,בינעירוני,מיניבוס,1,16.5,544.63,0.2,20,מעל שנה וחצי,13,"איתן, שלווה, אבן שמואל, נועם",,,,6,33,24.4,127.6,3.9,,,5.1,,8.5,1.9,1.9,,,2.4,,,,,,,,,,,0.8,ימי חול - 12:00-14:59,2023,1
21070,70,1,קווים,חדרה-נתניה,מטרופולין חיפה,חדרה,זכרון יעקב,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,23.2,6631.14,1,42,מעל שנה וחצי,,,,,,50,279,1279.6,6799.8,24.4,,17.2,33.8,20.2,38.8,18.6,18.2,,13.6,10.8,14.7,20.3,,,,,,,,,5.3,ימי חול - 12:00-14:59,2023,1
21070,70,2,קווים,חדרה-נתניה,מטרופולין חיפה,זכרון יעקב,חדרה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,4,23.2,6458.49,1.1,44,מעל שנה וחצי,,,,,,49,274,1302.5,6885.2,25.1,,,25.4,23,47.8,21.2,14.1,,,9.4,15.4,14.5,,,,,,,,0.1,14.2,ימי חול - 12:00-14:59,2023,1
21072,72,1,מטרופולין,השרון,מרכז,כפר סבא,רעננה,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,12.6,63.14,0.2,22,מעל שנה וחצי,,,,,,1,5,2.8,14,2.8,,,2.8,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21072,72,2,מטרופולין,השרון,מרכז,רעננה,כפר סבא,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,14.5,72.74,0.3,22,מעל שנה וחצי,,,,,,1,5,4.3,21.5,4.3,,,,,,0.6,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,1
21073,73,2,מועצה אזורית גולן,רמת הגולן,גולן גליל ועמקים,עמק הירדן,נטור,אזורי,מאסף,תלמידים,בינעירוני,אוטובוס,1,89.5,447.31,0.1,42,מעל שנה וחצי,,,,,,1,5,11.5,57.5,11.5,,,,,,1.2,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2023,1
21074,74,1,קווים,חדרה-נתניה,מטרופולין חיפה,חדרה,אור עקיבא,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,3,16.2,5239.71,0.9,47,מעל שנה וחצי,,,,,,55,310,883.9,4773.1,15.4,,14.9,13.2,13.8,24.6,13.4,14.8,,8.6,6.2,11.1,14.6,,,,,,,,4,8.5,ימי חול - 12:00-14:59,2023,1
21075,75,1,סופרבוס,העמקים,מטרופולין חיפה,חיפה,בסמת טבעון,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,20.3,4723.37,1,32,מעל שנה וחצי,6,,,,,40,231,828.4,4553.8,19.7,,,26,16.9,40.6,18.5,10.5,,,8.5,12.8,27.8,5.8,,,,,,,8.2,9.2,ימי חול - 12:00-14:59,2023,1
21075,75,2,סופרבוס,העמקים,מטרופולין חיפה,בסמת טבעון,חיפה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,20,4265.76,0.9,31,מעל שנה וחצי,2,,,,,36,211,701.6,3821.7,18.1,,5.9,20.7,17.2,43.9,13.9,9.4,,2.6,11.4,16.3,15.8,0,,,,,,,9.3,2.8,ימי חול - 12:00-14:59,2023,1
21076,76,2,קווים,חשמונאים,מרכז,שוהם,שוהם,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.4,4.39,0.5,11,מעל שנה וחצי,,,,,,0,1,0,2,2,,,,,,,,,,,2,,,,,,,,,,,שישי - 09:00-11:59,2023,1
21077,77,1,מטרופולין,השרון,מרכז,רעננה,רעננה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,3,4,72.57,1.9,11,מעל שנה וחצי,3,,,,,3,18,27.5,140.9,7.8,,,9.2,,,,,,,0.7,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21078,78,1,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,12.9,7879.3,2.3,40,לפני 13 חודשים,,,,,,106,606,3295.3,18443.7,30.4,,17.2,47.6,36,51.9,24.9,13.1,,27.7,33.8,37.1,30,0,,,,,,,21,14.1,ימי חול - 12:00-14:59,2023,1
21078,78,2,סופרבוס,ירושלים מרכז,י-ם,ירושלים,ירושלים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,12.6,8278.72,2.1,38,לפני 13 חודשים,1,,,,,115,651,3176,17671.2,27.1,,16.8,19.3,23.6,59.7,29,18.1,,46.9,13.4,25.5,42.9,1.5,,,,,,,9,15.9,ימי חול - 12:00-14:59,2023,1
21079,79,1,קווים,חדרה-נתניה,מטרופולין חיפה,חדרה,אור עקיבא,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,2,18.4,2642.11,1,42,מעל שנה וחצי,,,,,,26,143,495.7,2633.6,18.4,,,25.9,15.4,29.4,12,9.4,,,9.9,11.1,15.4,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21079,79,2,קווים,חדרה-נתניה,מטרופולין חיפה,אור עקיבא,חדרה,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,19.1,2829.76,0.8,36,מעל שנה וחצי,,,,,,27,148,440.1,2326,15.7,,2.4,25.2,12.7,27.6,11.2,3.4,,,10.3,11.3,9.5,0.1,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21081,81,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,שפרעם,שפרעם,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.4,33.6,0.8,22,מעל שנה וחצי,,,,,,1,4,5.7,28.5,7.1,,,,,5.7,,,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21081,81,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,שפרעם,שפרעם,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,3,4.2,68.42,0.3,10,מעל שנה וחצי,1,,,,,3,15,3.7,22.6,1.5,,,1.2,,,,,,,,,,,,,,1.4,,,,,שבת - 06:00-08:59,2023,1
21082,82,1,אגד,אילת עירוני ובינעירוני,הדרום,אילת,אילת,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8,48.19,2.7,23,מעל שנה וחצי,4,,,,,1,6,22.7,129.4,21.6,,,22.7,,,,,,,15.9,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21085,85,1,אגד,"רשל""צ פרברי",גוש דן,תל אביב יפו,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.9,6853.68,2.5,58,מעל שנה וחצי,,,,,,52,299,2985.5,16921,56.6,,23.4,57.9,63.7,94.1,54.6,33.9,,28.8,45.4,62.3,76.2,,,,,,,,19.5,35.3,ימי חול - 12:00-14:59,2023,1
21085,85,2,אגד,"רשל""צ פרברי",גוש דן,ראשון לציון,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.5,6511.08,2.4,64,מעל שנה וחצי,1,,,,,50,290,2748.4,15529.6,53.6,,25.7,52.9,60.4,85.5,49.5,35.6,,15.9,35.1,57.1,83.5,,,,,,,,13.4,31.4,ימי חול - 12:00-14:59,2023,1
21086,86,1,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,תלמידים,עירוני,מפרקי,1,7.9,47.35,3,24,מעל שנה וחצי,,,,,,1,6,25.3,140,23.3,,,25.3,,,,,,,13.5,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21086,86,2,אגד,רחובות עירוני,מרכז,רחובות,רחובות,עירוני,מקומי מאסף,תלמידים,עירוני,מפרקי,1,8.2,57.25,1.8,25,מעל שנה וחצי,,,,,,1,7,13.3,105.4,15.1,,,,,13.3,,,,,,4.4,34.5,,,,,,,,,,שישי - 12:00-14:59,2023,1
21088,88,1,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,תל אביב יפו,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.2,5650.68,2,47,מעל שנה וחצי,2,,,,,66,372,2051,11548.8,31,,4.3,33.6,27.6,51.3,30.4,16.1,,5,31.1,38.3,57.2,4.3,,,,,,,9.4,14,שישי - 12:00-14:59,2023,1
21088,88,2,אגד,חולון עירוני ומטרופוליני+תחרות חולון,גוש דן,חולון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.9,5918.76,2,46,מעל שנה וחצי,4,,,,,67,373,2120.4,11822.7,31.7,,11.2,29.4,34,51.3,27.2,19.3,,7.8,30.1,44.3,65.8,,,,,,,,11.2,12.3,שישי - 12:00-14:59,2023,1
21092,92,1,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.8,28.52,5.3,12,מעל שנה וחצי,,,,,,1,6,25.7,150.3,25,,,,,25.7,,,,,,21.8,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21092,92,2,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,4.5,26.98,3.4,11,מעל שנה וחצי,,,,,,1,6,15.1,91.6,15.3,,,15.1,,,,,,,16.1,,,,,,,,,,,,שישי - 06:00-08:59,2023,1
21093,93,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,אעבלין,ראמה,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,42,251.78,0.5,47,מעל שנה וחצי,,,,,,1,6,19.3,125.6,20.9,,,,,19.2,,,,,,,6.3,,,,,,,21.3,,,שבת - 12:00-14:59,2023,1
21093,93,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,ראמה,אעבלין,בינעירוני,מאסף,תלמידים,בינעירוני,אוטובוס,1,41.7,250,0.3,46,מעל שנה וחצי,,,,,,1,6,13.3,86.2,14.4,,,13.3,,,,,,,4.9,,,,,,,14.8,,,,,שבת - 06:00-08:59,2023,1
21094,94,1,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,10.8,43.27,1.6,32,מעל שנה וחצי,1,,,,,1,4,11.2,71.1,17.8,,,,,11.2,,,,,,15.1,,,,,,,,,,,שישי - 09:00-11:59,2023,1
21094,94,2,אגד,כרמיאל עירוני כרמיאל-חיפה חיפה-טבריה,גולן גליל ועמקים,כרמיאל,כרמיאל,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,11.2,67.31,1.7,34,מעל שנה וחצי,,,,,,1,6,20.9,116.9,19.5,,,20.9,,,,,,,12.4,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21097,97,1,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,2,11.1,210.8,1.4,32,מעל שנה וחצי,,,,,,4,23,53.4,298.9,13,,,13.4,,,,,,,10.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21097,97,2,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,13.6,365.99,0.4,34,מעל שנה וחצי,,,,,,5,27,24.5,138.2,5.1,,,,,6.1,0,,,,,13.9,1.8,,,,,,,,,,שישי - 09:00-11:59,2023,1
21098,98,1,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,8.6,51.76,2.5,23,מעל שנה וחצי,,,,,,1,6,22.9,131.1,21.8,,,22.9,,,,,,,16.6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21111,111,1,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,נוף הגליל,כפר ברוך,עירוני,מקומי מאסף,קווים מזינים,עירוני,מיניבוס,1,18.9,2367.63,0.2,37,מעל שנה וחצי,,,,,,25,125,115.9,580.2,4.6,,2.4,5.6,4.6,9.1,3.9,1.6,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21111,111,2,ש.א.מ,קווי נצרת – שאמ,גולן גליל ועמקים,כפר ברוך,נוף הגליל,עירוני,מקומי מאסף,קווים מזינים,עירוני,מיניבוס,1,18.9,2367,0.4,39,מעל שנה וחצי,,,,,,25,125,174,871.8,7,,0.5,7.9,7,16.5,6.1,2.5,,,,,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21134,134,1,קווים,ביתר עילית ועמק האלה,י-ם,ביתר עילית,כפר חב''ד,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,67.2,1142.91,0.1,15,מעל שנה וחצי,,,,,,3,17,20.7,121.5,7.1,,,10.6,,,,5,,,,,7.8,,,,,,,,,10.1,ימי חול - 06:00-08:59,2023,1
21134,134,2,קווים,ביתר עילית ועמק האלה,י-ם,כפר חב''ד,ביתר עילית,בינעירוני,מאסף,סדיר,בינעירוני,אוטובוס,1,65.5,1113.96,0.1,14,מעל שנה וחצי,,,,,,3,17,15.9,99,5.8,,,2.1,,,5.9,7.8,,,,,5.9,,,,,,,,,13.6,שבת - 19:00-23:59,2023,1
21148,148,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,שייח' דנון,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,22.5,764.63,0,28,מעל שנה וחצי,1,,,,,6,34,3.2,19.2,0.6,,,0.6,0.3,1.1,0.7,0.2,,,0,0.9,1.2,,,,,,,,,,שישי - 12:00-14:59,2023,1
21148,148,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,שייח' דנון,עכו,בינעירוני,מאסף,סדיר,בינעירוני,מיניבוס,1,23.4,795.87,0,30,מעל שנה וחצי,,,,,,6,34,3.7,21,0.6,,0,1.8,0.7,,0.2,,,0,0.6,1,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21284,284,1,קווים,ביתר עילית ועמק האלה,י-ם,ירושלים,צור הדסה,אזורי,מאסף,לילה,בינעירוני,אוטובוס,1,35.9,143.42,0.2,27,מעל שנה וחצי,3,,,,,0,4,0.9,22.9,5.7,,,,,,,0,,,,,,,,,,,,,,0,ימי חול - 19:00-23:59,2023,1
21336,336,1,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,5.8,175.32,1.6,16,מעל שנה וחצי,1,,,,,5,30,50.9,284.4,9.5,,,10.2,,,,,,,6,,,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21336,336,2,אלקטרה אפיקים,פתח תקוה-ראש העין,גוש דן,פתח תקווה,פתח תקווה,עירוני,מקומי מאסף,תלמידים,עירוני,אוטובוס,1,6.8,245.2,0.3,10,לפני 17 חודשים,,,,,,6,36,11.5,65.4,1.8,,,,0.3,1.9,,,,,,1.6,,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
21347,347,1,מטרופולין,הנגב,הדרום,אשדוד,שדרות,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,44.8,1524.32,0.2,41,מעל שנה וחצי,,,,,,6,34,52,289.8,8.5,,,9.8,,9.2,7.7,6.2,,,,6.8,11.9,,,,,,,,,5,שישי - 12:00-14:59,2023,1
21347,347,2,מטרופולין,הנגב,הדרום,שדרות,אשדוד,בינעירוני,ישיר,סדיר,בינעירוני,אוטובוס,1,44.5,1513.03,0.2,41,מעל שנה וחצי,,,,,,6,34,66.7,367.8,10.8,,,12.7,,11.4,9.3,,,,,8.4,8.9,,,,,,,,,8.2,ימי חול - 06:00-08:59,2023,1
21352,352,1,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,נוף הגליל,חיפה,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,46.8,2619.57,0.1,28,מעל שנה וחצי,,,,,,10,56,57.6,309.1,5.5,,5.5,11,9.6,5.4,1.4,0.6,,2.1,3.8,5.9,1.6,,,,,,,,,,ימי חול - 06:00-08:59,2023,1
21352,352,2,נסיעות ותיירות,קווי נצרת - נסיעות ותיירות,גולן גליל ועמקים,חיפה,נצרת,בינעירוני,מהיר,סדיר,בינעירוני,אוטובוס,1,49.3,2759.23,0.1,29,מעל שנה וחצי,,,,,,10,56,32.7,178.4,3.2,,,1.4,2.8,6.8,4.1,3,,,1,2.2,4.2,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
22002,2,1,אגד,אשכול דרומי,הדרום,דימונה,דימונה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.5,3121.11,1.1,37,מעל שנה וחצי,,,,,,48,271,624.4,3435.9,12.7,,,22.2,12.2,21,9.1,5.7,,,14.9,13.1,10.6,0.2,,,,,,,,4.4,ימי חול - 06:00-08:59,2023,1
22002,2,2,אגד,אשכול דרומי,הדרום,דימונה,דימונה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12,3222.62,1.2,41,מעל שנה וחצי,,,,,,47,269,707.8,3877,14.4,,,16.1,13.7,27.2,9.9,7.1,,,9.9,14.8,12.2,0,,,,,,,,4.2,ימי חול - 12:00-14:59,2023,1
22003,3,1,אגד,חיפה פרברי,מטרופולין חיפה,זכרון יעקב,זכרון יעקב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.6,1206.83,0.8,25,מעל שנה וחצי,,,,,,24,126,188.8,970.3,7.7,,,13.8,3.5,15.4,6.3,3.9,,,2,4.1,9.2,0,,,,,,,,,ימי חול - 12:00-14:59,2023,1
22004,4,1,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,11.7,7257.43,2.7,44,מעל שנה וחצי,5,,,,,100,557,3505.1,19241.7,34.5,,10.2,38.4,39.3,57.1,24.8,16.4,,18.2,26,42.2,38.3,,,,,,,,,11.2,ימי חול - 12:00-14:59,2023,1
22004,4,2,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,10.9,6872.68,2.9,39,מעל שנה וחצי,8,,,,,100,556,3600.8,19745.4,35.5,,7.4,32.4,44.9,61.6,24,18.7,,10,28.9,44.1,38.2,,,,,,,,,13,ימי חול - 12:00-14:59,2023,1
22005,5,1,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14,7007.49,2,38,מעל שנה וחצי,,,,,,90,501,2579.5,14066.3,28.1,,4.2,22.6,30.4,56.2,20.8,13.9,,0.8,20.5,33.1,29.4,,,,,,,,0.1,9.2,ימי חול - 12:00-14:59,2023,1
22005,5,2,דן בדרום,צפון הנגב,הדרום,אשקלון,אשקלון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,13.3,6696.3,2,36,מעל שנה וחצי,,,,,,91,505,2456.2,13424.5,26.6,,4.3,29.7,34.8,47.3,16,10,,5,24.2,37.2,27,,,,,,,,0,6.5,ימי חול - 12:00-14:59,2023,1
22006,6,1,מטרופולין,שרון חולון מרחבי,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,14.6,3347.63,0.3,43,מעל שנה וחצי,7,,,,,40,222,205,1096.1,4.9,,0.3,5.3,4.5,9.5,5.7,3.5,,0,3,3,4.1,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
22006,6,2,מטרופולין,שרון חולון מרחבי,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,2,14.4,3381.25,0.3,40,מעל שנה וחצי,9,,,,,41,227,206.7,1094.5,4.8,,0.6,4.9,4.6,10.6,5.4,2.6,,0,1.8,2.8,4.4,,,,,,,,,,ימי חול - 12:00-14:59,2023,1
22007,7,1,דן,תל אביב,גוש דן,תל אביב יפו,רמת גן,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,17.6,4698.82,2.3,51,מעל שנה וחצי,,,,,,48,273,1949.2,10761.2,39.4,,9.5,35.4,36.1,65.2,34.7,40.9,,11.8,31.4,25.1,39.7,,,,,,,,4.6,35.4,ימי חול - 12:00-14:59,2023,1
22007,7,2,דן,תל אביב,גוש דן,רמת גן,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,18.7,5066.3,1.6,52,מעל שנה וחצי,,,,,,48,271,1483,8165,30.1,,9.6,20,34.7,48.8,31,28.5,,40.5,13.4,23.7,37.3,,,,,,,,1.3,26.4,ימי חול - 12:00-14:59,2023,1
22009,9,1,קווים,חדרה-נתניה,מטרופולין חיפה,אור עקיבא,בנימינה גבעת עדה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,11.1,2936.7,0.9,51,מעל שנה וחצי,2,,,,,41,236,514.4,2716.9,11.5,,5.6,14.4,13.9,33.5,8.7,4.1,,1.1,3.2,8,7.9,,,,,,,,0.6,2.1,ימי חול - 12:00-14:59,2023,1
22009,9,2,קווים,חדרה-נתניה,מטרופולין חיפה,בנימינה גבעת עדה,אור עקיבא,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,11.4,2986.38,1,51,מעל שנה וחצי,2,,,,,41,233,541.2,2855.9,12.3,,,20.1,10,18,11.7,6.8,,0,9.2,5.5,4.8,,,,,,,,,1.8,ימי חול - 06:00-08:59,2023,1
