RouteID,RouteName,RouteDirection,AgencyName,ClusterName,Metropolin,OriginCityName,DestinationCityName,RouteType,ServiceType,RouteParticular,BusType,BusSize,NumOfAlternatives,RouteLength,WeeklyKM,AVGPassengersPerWeek,StationsInRoute,OperationSince,UniqueStations,UniqueLocations,DailyRides(Tuesday),WeekyRides,DailyPassengers,WeeklyPassengers,AVGCommutersPerRide(Weekly),WorkDay - 00:00-03:59,WorkDay - 04:00-05:59,WorkDay - 06:00-08:59,WorkDay - 09:00-11:59,WorkDay - 12:00-14:59,WorkDay - 15:00-18:59,WorkDay - 19:00-23:59,Friday - 00:00-03:59,Friday - 04:00-05:59,Friday - 06:00-08:59,Friday - 09:00-11:59,Friday - 12:00-14:59,Friday - 15:00-18:59,Friday - 19:00-23:59,Saturday - 00:00-03:59,Saturday - 04:00-05:59,Saturday - 06:00-08:59,Saturday - 09:00-11:59,Saturday - 12:00-14:59,Saturday - 15:00-18:59,Saturday - 19:00-23:59,MaxRidership,year,Q
74015,15,2,סופרבוס,העמקים,גולן גליל ועמקים,מגדל העמק,מגדל העמק,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.4,5108.82,1.0,53,מעל שנה וחצי,2.0,,60,332,891.0,4920.8,14.8,,1.6,14.0,16.0,27.8,11.7,6.3,,1.2,13.8,20.6,16.5,,,,,,,,,4.0,ימי חול - 12:00-14:59,2022,4
75002,2,1,דן בדרום,צפון הנגב,הדרום,קרית מלאכי,קרית מלאכי,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.8,1829.52,1.3,16,מעל שנה וחצי,1.0,,47,270,432.7000000000001,2449.5,9.1,,,5.2,6.8,16.8,9.9,6.7,,,4.1,8.5,13.3,,,,,,,,1.0,7.0,ימי חול - 12:00-14:59,2022,4
75002,2,2,דן בדרום,צפון הנגב,הדרום,קרית מלאכי,קרית מלאכי,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.8,1835.73,1.2,16,מעל שנה וחצי,2.0,,47,270,394.6,2162.5,8.0,,4.3,11.8,9.1,12.1,6.8,2.8,,,7.0,6.0,4.8,,,,,,,,,3.6,ימי חול - 12:00-14:59,2022,4
76015,15,1,אגד,"רשל""צ עירוני",גוש דן,ראשון לציון,חולון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,21.8,9633.39,2.1,57,מעל שנה וחצי,,,82,442,3695.1,20117.6,45.5,,25.7,50.1,41.4,73.9,41.4,26.0,,,33.9,56.9,84.7,,,,,,,,20.1,25.8,שישי - 12:00-14:59,2022,4
76015,15,2,אגד,"רשל""צ עירוני",גוש דן,חולון,ראשון לציון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,22.6,10074.69,2.0,57,מעל שנה וחצי,,,82,446,3718.4,20402.3,45.7,,22.7,51.1,38.5,69.7,46.0,28.6,,32.7,47.0,51.7,82.6,,,,,,,,22.8,26.1,שישי - 12:00-14:59,2022,4
77001,1,1,גלים,רהט והנגב המערבי,הדרום,כסיפה,כסיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.7,2546.82,0.3,21,לפני 18 חודשים,3.0,,49,292,142.1,756.6,2.6,,0.0,4.4,3.1,6.0,1.2,0.6,,,1.0,1.4,1.6,0.0,,,,0.2,1.1,0.6,0.6,,ימי חול - 12:00-14:59,2022,4
77001,1,2,גלים,רהט והנגב המערבי,הדרום,כסיפה,כסיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.9,2590.62,0.3,21,לפני 18 חודשים,7.0,,49,292,154.0,828.5,2.8,,1.1,6.8,3.4,5.3,0.8,0.4,,,1.8,1.9,1.3,0.0,,,,0.7,1.0,1.0,0.4,,ימי חול - 06:00-08:59,2022,4
77002,2,1,דן בדרום,צפון הנגב,הדרום,שדרות,שדרות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.2,1143.13,0.5,22,מעל שנה וחצי,,,30,158,105.0,546.5,3.5,,,7.1,3.4,4.8,2.0,0.9,,,4.0,3.3,1.2,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
77002,2,2,דן בדרום,צפון הנגב,הדרום,שדרות,שדרות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.2,888.91,0.3,15,מעל שנה וחצי,,,27,144,57.7,300.8,2.1,,,1.9,2.4,3.8,1.1,1.4,,,0.9,1.8,1.4,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
77003,3,1,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,עכו,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,8.5,3138.35,1.0,22,מעל שנה וחצי,2.0,,64,369,551.6,3024.5,8.2,,2.1,9.9,11.2,14.8,5.4,2.9,,0.0,6.3,10.5,10.9,0.5,,,,,,,,0.8,ימי חול - 12:00-14:59,2022,4
77003,3,2,נתיב אקספרס,הגליל,גולן גליל ועמקים,עכו,עכו,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,8.7,3209.78,0.8,21,מעל שנה וחצי,2.0,,64,367,478.1,2605.7,7.1,,3.6,7.0,7.2,16.1,5.4,2.6,,,4.8,7.2,10.4,0.0,,,,,,,,1.0,ימי חול - 12:00-14:59,2022,4
77004,4,1,אגד,רחובות עירוני,מרכז,נס ציונה,רחובות,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,7.3,218.13,1.6,16,מעל שנה וחצי,,,6,30,71.10000000000001,355.50000000000006,11.9,,3.2,13.6,,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
77004,4,2,אגד,רחובות עירוני,מרכז,רחובות,נס ציונה,עירוני,מקומי מאסף,קווים מזינים,עירוני,אוטובוס,1,7.6,305.8,0.9,16,מעל שנה וחצי,,,8,40,55.4,277.0,6.9,,,,,,6.1,6.1,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2022,4
77005,5,1,מטרופולין,השרון,מרכז,הוד השרון,הוד השרון,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,12.5,1943.29,0.6,27,מעל שנה וחצי,5.0,,30,156,211.0,1099.9,7.1,,1.3,7.6,4.3,13.6,5.1,7.2,,,4.2,2.5,15.8,,,,,,,,,,שישי - 12:00-14:59,2022,4
77005,5,2,מטרופולין,השרון,מרכז,הוד השרון,הוד השרון,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,12.6,1970.44,0.6,26,מעל שנה וחצי,3.0,,30,156,212.0,1084.0,6.9,,,6.9,3.8,14.6,5.3,4.1,,,3.0,3.2,5.8,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
77015,15,1,מטרופולין,שרון חולון מרחבי,גוש דן,תל אביב יפו,חולון,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,15.7,6379.88,1.1,48,מעל שנה וחצי,8.0,,75,406,1347.7,7146.2,17.6,,8.3,22.0,20.2,32.6,16.2,8.4,,12.7,13.4,19.0,20.8,,,,,,,,6.6,5.6,ימי חול - 12:00-14:59,2022,4
77015,15,2,מטרופולין,שרון חולון מרחבי,גוש דן,חולון,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,16.8,6832.57,1.0,46,מעל שנה וחצי,7.0,,75,406,1327.6,7044.7,17.4,,3.6,22.0,18.2,29.0,18.2,10.4,,3.2,12.6,17.8,27.8,,,,,,,,3.1,4.8,ימי חול - 12:00-14:59,2022,4
78002,2,1,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.0,1942.06,1.4,27,מעל שנה וחצי,,,36,216,500.6,2730.5,12.6,,,15.6,17.7,22.0,7.8,5.3,,,7.5,9.1,6.4,,,,,,,,0.0,2.5,ימי חול - 12:00-14:59,2022,4
78002,2,2,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.3,1729.73,1.3,27,מעל שנה וחצי,,,34,208,392.1,2206.9,10.6,,2.2,11.4,16.4,22.0,9.3,4.7,,0.8,5.9,10.7,8.5,,,,,,,,1.0,2.2,ימי חול - 12:00-14:59,2022,4
78003,3,1,מטרופולין,הנגב,הדרום,ערד,ערד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,13.4,2318.15,1.7,29,מעל שנה וחצי,6.0,,31,178,711.1999999999999,3881.7,21.8,,,16.6,10.7,46.7,22.4,17.4,,,23.0,17.3,18.2,0.0,,,,,,,16.2,7.3,ימי חול - 12:00-14:59,2022,4
78003,3,2,מטרופולין,הנגב,הדרום,ערד,ערד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,3,11.3,2028.24,1.8,28,מעל שנה וחצי,3.0,,32,185,672.0,3737.6,20.2,,0.0,35.4,13.3,33.5,16.4,9.6,,,31.5,15.2,10.4,,,,,,,,14.6,7.4,ימי חול - 06:00-08:59,2022,4
78005,5,3,גלים,רהט והנגב המערבי,הדרום,רהט,רהט,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,4,11.5,3690.05,0.5,32,מעל שנה וחצי,18.0,,59,337,320.6,1721.0,5.1,,0.5,7.7,7.7,9.9,1.6,0.3,,0.0,2.9,5.0,3.5,0.8,,,,1.2,3.3,3.1,1.1,,ימי חול - 12:00-14:59,2022,4
78011,11,1,אגד,קריית שמונה עירוני,גולן גליל ועמקים,קרית שמונה,מפעלים אזוריים הגליל העליון,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,15.4,1798.99,0.5,51,מעל שנה וחצי,,,21,117,171.0,922.3,7.9,,0.0,8.4,12.3,13.1,6.0,4.4,,0.0,5.1,10.2,4.1,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
78011,11,2,אגד,קריית שמונה עירוני,גולן גליל ועמקים,מפעלים אזוריים הגליל העליון,קרית שמונה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.0,1869.19,0.6,46,מעל שנה וחצי,1.0,,21,117,194.3,1043.7,8.9,,2.9,8.6,10.0,16.6,7.6,5.6,,1.5,4.2,9.8,6.2,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
78015,15,1,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,טבריה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.3,4316.04,1.2,35,מעל שנה וחצי,,,52,301,929.8,5155.4,17.1,,16.2,15.9,13.3,34.1,16.2,12.5,,3.2,10.2,14.7,22.6,,,,,,,,1.5,7.4,ימי חול - 12:00-14:59,2022,4
78015,15,2,סופרבוס,העמקים,גולן גליל ועמקים,טבריה,טבריה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,14.3,4345.02,1.2,38,מעל שנה וחצי,,,52,303,978.3,5405.7,17.8,,10.9,21.4,21.6,34.9,13.3,8.7,,4.6,13.2,19.8,15.0,,,,,,,,,5.2,ימי חול - 12:00-14:59,2022,4
79002,2,1,דן בדרום,צפון הנגב,הדרום,נתיבות,נתיבות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.2,3208.36,2.0,28,מעל שנה וחצי,3.0,,62,349,1183.4,6537.3,18.7,,2.6,14.7,11.1,37.6,17.2,18.4,,7.1,11.8,20.0,21.8,,,,,,,,,11.0,ימי חול - 12:00-14:59,2022,4
79002,2,2,דן בדרום,צפון הנגב,הדרום,נתיבות,נתיבות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.5,3197.48,2.2,28,מעל שנה וחצי,3.0,,60,338,1305.6,7178.0,21.2,,4.6,29.2,18.4,38.4,17.7,13.2,,5.5,23.4,23.8,15.9,,,,,,,,,7.9,ימי חול - 12:00-14:59,2022,4
80001,1,1,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.5,421.48,2.0,17,מעל שנה וחצי,,,8,40,172.8,864.0,21.6,,,26.7,16.5,,,,,,,,,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
80001,1,2,אגד,חיפה עירוני,מטרופולין חיפה,חיפה,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.2,204.44,1.9,17,מעל שנה וחצי,,,4,20,77.3,386.5,19.3,,,,,,14.5,,,,,,,,,,,,,,,,ימי חול - 15:00-18:59,2022,4
80002,2,1,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.9,2480.21,0.8,22,לפני 10 חודשים,6.0,,55,313,385.0,2086.2,6.7,,,2.8,4.4,17.6,4.8,4.6,,0.0,1.7,6.9,6.7,,,,,,,,,1.8,ימי חול - 12:00-14:59,2022,4
80002,2,2,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.0,2629.11,0.7,27,לפני 10 חודשים,5.0,,57,330,318.1,1751.0,5.3,,2.1,11.3,4.6,6.1,4.2,2.7,,1.2,6.6,4.4,2.3,,,,,,,,,1.1,ימי חול - 06:00-08:59,2022,4
80005,5,1,סופרבוס,העמקים,גולן גליל ועמקים,מגדל העמק,מגדל העמק,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,16.2,5376.41,1.0,57,מעל שנה וחצי,2.0,,60,332,969.3,5313.7,16.0,,3.1,16.8,18.7,27.8,12.5,6.8,,2.4,15.8,20.0,15.4,,,,,,,,0.0,4.9,ימי חול - 12:00-14:59,2022,4
81001,1,1,דן,תל אביב,גוש דן,פתח תקווה,בת ים,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,22.1,20539.42,2.9,48,מעל שנה וחצי,,,164,928,10665.8,59356.8,64.0,,47.0,82.6,54.8,87.4,55.8,49.3,,51.0,56.3,56.2,80.1,,,,,,,,28.8,44.3,ימי חול - 12:00-14:59,2022,4
81001,1,2,דן,תל אביב,גוש דן,בת ים,פתח תקווה,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,1,21.8,20287.95,3.0,51,מעל שנה וחצי,,,164,930,10834.3,60392.3,64.9,,39.4,84.0,64.2,82.5,57.4,46.4,,52.1,62.7,51.8,84.9,,,,,,,,33.0,40.7,שישי - 12:00-14:59,2022,4
81002,2,1,אגד,רחובות עירוני,מרכז,גדרה,גדרה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.0,1454.64,1.1,16,מעל שנה וחצי,,,38,209,290.20000000000005,1569.8000000000002,7.5,,1.0,6.0,4.8,20.3,5.0,5.9,,1.0,3.5,6.4,12.8,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
81002,2,2,אגד,רחובות עירוני,מרכז,גדרה,גדרה,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.7,1613.69,0.9,16,מעל שנה וחצי,,,38,209,264.0,1429.3,6.8,,1.1,7.8,4.6,15.9,5.0,3.9,,0.0,5.0,3.6,12.1,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
81003,3,1,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.4,1862.05,1.9,28,מעל שנה וחצי,,,38,223,644.1,3511.6,15.7,,,10.9,16.7,32.4,18.5,10.0,,,6.6,14.7,12.6,,,,,,,,,2.9,ימי חול - 12:00-14:59,2022,4
81003,3,2,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.6,1642.74,2.0,29,מעל שנה וחצי,,,32,190,587.6,3242.3,17.1,,9.3,24.5,22.7,35.9,12.1,6.2,,4.7,14.3,22.8,9.4,,,,,,,,,2.8,ימי חול - 12:00-14:59,2022,4
81004,4,1,סופרבוס,העמקים,גולן גליל ועמקים,מגדל העמק,מגדל העמק,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.1,3115.73,0.6,25,מעל שנה וחצי,,,55,308,316.4,1732.3,5.6,,1.0,7.7,6.9,9.0,3.7,2.4,,0.5,5.4,6.0,5.1,,,,,,,,,1.1,ימי חול - 12:00-14:59,2022,4
81004,4,2,סופרבוס,העמקים,גולן גליל ועמקים,מגדל העמק,מגדל העמק,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,7.3,2288.21,0.6,27,מעל שנה וחצי,,,56,312,268.2,1486.7,4.8,,1.0,4.6,5.0,9.2,3.6,2.0,,1.7,3.3,7.2,5.4,,,,,,,,,0.8,ימי חול - 12:00-14:59,2022,4
81005,5,1,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.4,4063.3,1.8,27,מעל שנה וחצי,,,57,327,1281.6,7190.9,22.0,,,23.2,12.7,37.3,18.5,18.7,,9.7,20.4,20.1,23.5,,,,,,,,1.9,18.3,ימי חול - 12:00-14:59,2022,4
81005,5,2,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,12.2,4323.05,1.9,27,מעל שנה וחצי,,,62,354,1450.9,8000.3,22.6,,1.7,27.8,19.5,38.6,16.4,20.0,,0.7,20.2,22.0,19.2,,,,,,,,3.7,16.6,ימי חול - 12:00-14:59,2022,4
82001,1,1,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.7,5685.44,5.8,34,מעל שנה וחצי,,,116,652,5892.599999999999,32717.1,50.2,,56.5,48.7,34.7,77.0,38.6,50.2,,70.4,41.0,52.8,77.5,,,,,,,,12.2,31.3,שישי - 12:00-14:59,2022,4
82001,1,2,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.1,6093.5,5.5,38,מעל שנה וחצי,,,119,668,6053.1,33774.9,50.6,,66.4,57.4,39.9,76.0,34.6,48.2,,96.7,52.7,51.2,80.4,,,,,,,,14.7,32.5,שישי - 04:00-05:59,2022,4
82003,3,1,מטרופולין,שרון חולון מרחבי,מרכז,טירה,טירה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,7.4,1556.55,0.1,10,לפני 7 חודשים,2.0,,34,211,16.6,85.0,0.4,,0.2,0.6,0.2,1.2,0.2,0.5,,0.0,0.0,0.0,0.2,0.0,,,,,,,0.0,0.0,ימי חול - 12:00-14:59,2022,4
82003,3,2,מטרופולין,שרון חולון מרחבי,מרכז,טירה,טירה,עירוני,מקומי מאסף,סדיר,עירוני,מיניבוס,1,7.3,1500.92,0.1,9,לפני 7 חודשים,3.0,,33,206,17.700000000000003,93.5,0.5,,1.0,0.4,0.3,1.4,0.2,0.4,,,0.2,0.0,0.1,0.0,,,,,,,0.2,0.0,ימי חול - 12:00-14:59,2022,4
82004,4,1,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,19.3,7410.19,1.9,47,לפני 18 חודשים,7.0,,68,388,2600.2,14381.6,37.1,,25.9,33.8,24.4,61.6,31.5,38.3,,32.1,25.5,35.4,45.3,,,,,,,,4.3,21.4,ימי חול - 12:00-14:59,2022,4
82004,4,2,בית שמש אקספרס,בית שמש,י-ם,בית שמש,בית שמש,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,19.7,7385.34,1.9,44,לפני 18 חודשים,8.0,,65,377,2518.3,14098.7,37.4,,7.4,48.0,38.2,57.9,28.4,29.0,,2.3,40.9,39.6,38.7,,,,,,,,10.1,18.6,ימי חול - 12:00-14:59,2022,4
82011,11,1,דן,תל אביב,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.7,3636.11,1.8,28,מעל שנה וחצי,2.0,,63,339,1216.6,6397.3,18.9,,1.8,16.1,10.4,33.4,20.0,13.6,,,6.8,10.0,24.1,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
82011,11,2,דן,תל אביב,גוש דן,תל אביב יפו,תל אביב יפו,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.4,4120.09,1.6,28,מעל שנה וחצי,1.0,,67,361,1238.0,6538.8,18.1,,6.4,30.4,19.7,20.0,12.3,6.4,,1.0,17.4,12.7,11.3,,,,,,,,,,ימי חול - 06:00-08:59,2022,4
83001,1,1,סופרבוס,מטרונית חיפה,מטרופולין חיפה,חיפה,קרית מוצקין,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,25.6,24495.7,2.6,42,מעל שנה וחצי,1.0,,153,955,10559.3,64684.3,67.7,,31.0,63.1,69.1,130.3,61.6,45.2,,51.8,43.6,56.8,96.4,60.7,46.1,,83.7,31.0,68.5,147.1,78.9,36.3,שבת - 12:00-14:59,2022,4
83001,1,2,סופרבוס,מטרונית חיפה,מטרופולין חיפה,קרית מוצקין,חיפה,עירוני,מקומי מאסף,סדיר,עירוני,מפרקי,2,25.4,24270.94,2.6,41,מעל שנה וחצי,2.0,,153,955,10407.2,63425.4,66.4,,40.5,85.4,74.1,114.7,51.4,38.0,,44.2,57.0,58.4,80.7,49.6,45.7,,61.5,34.4,87.2,148.1,78.2,27.6,שבת - 12:00-14:59,2022,4
83003,3,1,דן בדרום,צפון הנגב,הדרום,קרית מלאכי,קרית מלאכי,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,5.7,1594.8,1.8,17,מעל שנה וחצי,7.0,,49,277,530.1,2902.9,10.5,,,8.8,10.5,18.7,10.1,6.9,,,6.2,8.2,11.0,,,,,,,,,5.3,ימי חול - 12:00-14:59,2022,4
83003,3,2,דן בדרום,צפון הנגב,הדרום,קרית מלאכי,קרית מלאכי,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,5.3,1452.21,2.0,16,מעל שנה וחצי,8.0,,47,269,535.4,2963.9,11.0,,1.6,14.1,15.0,18.6,7.5,3.7,,,10.0,10.8,7.8,,,,,,,,,4.6,ימי חול - 12:00-14:59,2022,4
83005,5,1,מטרופולין,הנגב,הדרום,ערערה בנגב,ערערה בנגב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.0,2389.48,0.5,22,מעל שנה וחצי,14.0,,48,266,217.9,1118.3,4.2,,4.0,7.6,5.1,8.8,1.3,0.6,,0.0,1.0,1.3,1.2,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
83005,5,2,מטרופולין,הנגב,הדרום,ערערה בנגב,ערערה בנגב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.8,2294.45,0.5,24,מעל שנה וחצי,15.0,,47,261,220.3,1130.5,4.3,,,9.6,4.5,8.8,1.0,0.3,,,1.0,1.7,0.7,0.0,,,,,,,,,ימי חול - 06:00-08:59,2022,4
83015,15,2,קווים,אונו-אלעד,גוש דן,אלעד,אלעד,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,8.7,3320.3,2.8,31,מעל שנה וחצי,6.0,,67,384,1656.8000000000002,9230.0,24.0,,,36.1,11.8,42.8,19.8,13.9,,,26.4,24.0,33.5,,,,,,,,2.8,6.3,ימי חול - 12:00-14:59,2022,4
84001,1,1,סופרבוס,העמקים,גולן גליל ועמקים,בית שאן,בית שאן,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.2,1601.93,1.0,21,מעל שנה וחצי,9.0,,33,195,286.6,1537.0,7.9,,,10.6,7.3,15.8,7.1,4.8,,,3.8,8.3,3.3,,,,,,,,2.3,0.9,ימי חול - 12:00-14:59,2022,4
84001,1,2,סופרבוס,העמקים,גולן גליל ועמקים,בית שאן,בית שאן,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,8.8,1890.05,0.6,19,מעל שנה וחצי,6.0,,37,214,202.9,1083.8,5.1,,1.1,9.0,4.2,12.3,4.4,1.4,,0.0,4.4,2.8,3.3,,,,,,,,2.3,0.8,ימי חול - 12:00-14:59,2022,4
84002,2,1,סופרבוס,העמקים,גולן גליל ועמקים,בית שאן,בית שאן,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.9,1934.99,0.8,28,מעל שנה וחצי,12.0,,33,195,279.9,1545.6,7.9,,,10.3,7.2,15.0,6.2,5.8,,,3.9,7.2,5.6,0.0,,,,,,,1.4,4.8,ימי חול - 12:00-14:59,2022,4
84002,2,2,סופרבוס,העמקים,גולן גליל ועמקים,בית שאן,בית שאן,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,10.3,2198.42,0.9,29,מעל שנה וחצי,12.0,,37,214,380.8,2086.4,9.7,,1.9,11.9,11.0,21.2,10.4,3.5,,1.0,7.9,8.1,7.1,,,,,,,,5.6,4.3,ימי חול - 12:00-14:59,2022,4
84003,3,1,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,11.3,3759.06,1.7,40,לפני 10 חודשים,2.0,,59,329,1186.9,6398.3,19.4,,,33.0,16.4,27.9,16.8,8.2,,,22.5,12.7,13.8,,,,,,,,,6.1,ימי חול - 06:00-08:59,2022,4
84003,3,2,דן בדרום,צפון הנגב,הדרום,אופקים,אופקים,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,11.5,3662.37,1.6,37,לפני 10 חודשים,,,56,317,1108.5,6028.4,19.0,,1.6,17.5,11.6,52.5,15.7,13.0,,2.3,17.8,14.8,17.8,,,,,,,,0.0,7.5,ימי חול - 12:00-14:59,2022,4
84004,4,1,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,9.9,2132.37,1.4,26,מעל שנה וחצי,,,36,215,545.8000000000001,3023.2000000000003,14.1,,,11.7,9.4,29.8,14.8,12.6,,,5.6,10.2,13.5,,,,,,,,0.0,4.6,ימי חול - 12:00-14:59,2022,4
84004,4,2,דן בדרום,צפון הנגב,הדרום,קרית גת,קרית גת,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,11.1,2534.22,0.9,26,מעל שנה וחצי,,,38,228,408.9,2320.7,10.2,,6.6,20.1,11.7,17.4,8.7,3.4,,1.7,11.9,9.7,5.7,,,,,,,,0.0,3.4,ימי חול - 06:00-08:59,2022,4
84015,15,1,קווים,חשמונאים,י-ם,מודיעין עילית,מודיעין מכבים רעות,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.8,1454.36,2.6,8,מעל שנה וחצי,,,37,213,673.6,3716.5,17.4,,8.4,20.2,21.8,26.2,19.0,10.4,,2.0,6.8,15.6,7.9,,,,,,,,14.8,16.6,ימי חול - 12:00-14:59,2022,4
84015,15,2,קווים,חשמונאים,י-ם,מודיעין מכבים רעות,מודיעין עילית,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,1,6.8,1451.38,3.5,8,מעל שנה וחצי,,,37,213,917.0,5007.6,23.5,,,8.3,14.8,38.2,31.6,25.9,,,4.5,13.3,22.1,,,,,,,,5.3,19.5,ימי חול - 12:00-14:59,2022,4
85002,2,1,קווים,חשמונאים,מרכז,באר יעקב,באר יעקב,עירוני,מקומי מאסף,סדיר,עירוני,אוטובוס,2,9.4,1410.58,0.3,19,מעל שנה וחצי,1.0,,29,159,76.9,402.4,2.5,,,3.2,1.7,5.6,1.4,1.6,,,0.5,2.2,1.3,,,,,,,,,,ימי חול - 12:00-14:59,2022,4
